No,Judul,Isi,Url,Label
297,"Barcelona Lega, Dani Olmo dan Pau Victor Terdaftar hingga Akhir Musim","KOMPAS.com-Barcelonadapat bernapas lega setelah Komite Olahraga Tinggi Spanyol (CSD) mendukung kubu Blaugrana terkait pendaftaranDani OlmodanPau Victor. Barcelona akan dapat memainkan kedua pemain tersebut selama dua bulan terakhir kompetisi ini. Pada 31 Desember, raksasa Catalan tersebut menyepakati kesepakatan untuk menyewakan 475 kursi VIP di Camp Nou selama 30 tahun ke depan dengan imbalan 100 juta euro di mana mereka telah menerima 57 juta euro hingga saat ini. Kesepakatan ini dilakukan sebagian untuk menjaga status pendaftaran Victor dan Olmo. Sebelumnya, Victor dan Olmo terdaftar bersama Barcelona di bawah aturan darurat akibat cedera. Baca juga:Cedera, Dani Olmo Absen Tiga Pekan bagi Barcelona Namun, setelah LaLiga meminta jaminan untuk kesepakatan tersebut dan bukti dana, Barcelona tidak dapat menyediakannya hingga tanggal 3 Januari. Karena lewat dari tenggat waktu, LaLiga dan RFEF memutuskan untuk mencabut pendaftaran Olmo dan Victor. Barcelona berargumen bahwa mereka telah menyerahkan semua dokumen yang diperlukan tepat waktu. Mereka kemudian mengajukan kasus ini ke CSD. Setelah CSD memberikan perintah darurat yang memungkinkan Barcelona mempertahankan pendaftaran mereka selama kasus ini diselesaikan, Olmo dan Victor melanjutkan bermain setelah hanya absen dua pertandingan. Namun, mereka terancam dicabut pendaftarannya kembali jika CSD memutuskan sebaliknya. MenurutDiario AS, kasus ini telah diputuskan berpihak pada Barcelona, dan Olmo serta Victor akan tersedia hingga akhir musim. Baca juga:RESMI, Barcelona Tak Bisa Daftarkan Dani Olmo dan Pau Victor Mereka memutuskan bahwa Komisi Pemantauan tidak memiliki wewenang untuk mencabut lisensi pemain sehingga pendaftaran mereka tetap dipertahankan. LaLiga dan RFEF berargumen bahwa Komisi tidak membuat keputusan itu, tetapi hanya meratifikasi kesepakatan lain. Artinya, Olmo dan Victor akan tersedia untuk sisa musim ini, meskipun setelah pengumumanLa Ligamengenai batas gaji Barcelona, tim ini harus menemukan cara untuk mendaftarkan kembali keduanya di musim panas. Victor jarang tampil sejak kasus ini, sedangkan Olmo tetap menjadi pemain kunci, meskipun dirinya mengalami cedera yang akan membuat sang pemain absen selama dua minggu ke depan.",https://bola.kompas.com/read/2025/04/04/07335648/barcelona-lega-dani-olmo-dan-pau-victor-terdaftar-hingga-akhir-musim,Liga Spanyol
298,Hansi Flick Bicara Alasan Ansu Fati Terus Jadi Cadangan di Barcelona,"KOMPAS.com-Hansi Flickmemberikan alasan mengapaAnsu Fatitidak kunjung mendapatkan tempat utama di skuadBarcelonaasuhannya. Ansu Fati, pemain muda yang pernah diharapkan sebagai penerus Lionel Messi, seakan tenggelam dalam skuad Barcelona untuk musim 2024-2025. Ansi Fati sempat diharapkan dapat mengisi nomor punggung 10 ikonik Barcelona tetapi saat ini justru kesulitan untuk mendapatkan kesempatan bermain di bawah arahan Flick. Fati sempat dipinjamkan ke Brighton musim lalu untuk meningkatkan pengalaman dan kebugarannya. Setelah kembali ke Barcelona, ia didaulat mengenakan nomor punggung 10, namun keberuntungan sepertinya tidak berpihak padanya. Baca juga:Hansi Flick Samai Rekor Tak Terkalahkan Johan Cruyff di Barcelona Musim ini, waktu bermain Fati sangat terbatas, ia hanya mencatatkan 8 pertandingan dengan total waktu bermain sekitar 187 menit. Penampilan terakhirnya adalah saat Barcelona mengalahkan UD Barbastro 4-0 diCopa del Reypada awal Januari 2025. Flick memilih untuk tidak menurunkan pemain berusia 22 tahun tersebut saat menghadapi Osasuna meskipun beberapa pemain inti tidak tersedia. Pemain yang sempat bermain 36 kali di Liga Spanyol pada 2022-2023 tersebut terlihat melakukan pemanasan, namun kembali diminta duduk di bangku cadangan saat Flick memasukkan pemain muda lainnya. Dalam konferensi pers sebelum pertandingan melawan Girona, Flick berbicara tentang situasi Fati dan pemain lainnya. ""Ini tidak mudah baginya, tetapi juga tidak mudah bagi Pau Víctor dan Pablo Torre,"" ungkap Flick. Baca juga:Hasil Barcelona Vs Osasuna 3-0, Tanpa Masalah bagi Blaugrana Dia menekankan pentingnya menunjukkan keinginan untuk bermain dari setiap pemainnya. Namun, kekhawatiran terbesar Flick adalah mengenai cedera berulang yang dialami Fati dalam dua tahun terakhir. Persaingan di lini depan Barcelona yang sangat ketat juga menjadi faktor yang menyulitkan Fati mendapatkan waktu bermain. Beberapa laporan menyebutkan bahwa Barcelona siap untuk melepas Fati, meskipun ada harapan dari Flick untuk melihatnya pulih sepenuhnya.",https://bola.kompas.com/read/2025/03/30/13262678/hansi-flick-bicara-alasan-ansu-fati-terus-jadi-cadangan-di-barcelona,Liga Spanyol
299,Real Madrid Bidik Kepa Arrizabalaga Jika Lunin Pergi,"KOMPAS.com- Penjaga gawangReal Madrid,Andriy Lunin, memainkan peran penting dalam keberhasilan tim diLa Ligadan Liga Champions musim lalu. Namun, ia dilaporkan merasa kecewa ketika harus kembali memberikan posisi starter kepada Thibaut Courtois dalam laga final Liga Champions melawan Borussia Dortmund musim lalu. Kiper Timnas Ukraina tersebut sebelumnya bersedia dilepas oleh Real Madrid musim panas lalu, dan kemungkinan akan kembali tersedia musim panas ini. Menurut laporanDiario AS, Lunin sejatinya menandatangani perpanjangan kontrak hingga 2030 pada September 2024. Akan tetapi, langkah ini dianggap para pakar sebagai upaya untuk melindungi Real Madrid, yang memberikan kenaikan gaji kepada Lunin. Baca juga:Kylian Mbappe Siap Pecahkan Rekor Cristiano Ronaldo di Real Madrid Di lain sisi, mereka juga sepakat untuk mendengarkan tawaran kepad sang kiper musim panas ini dan membiarkannya pergi jika ada pendekatan yang cocok. Tidak ada tanda-tanda Courtois akan melepaskan tempat sebagai penjaga gawang utama Real Madrid sehingga wajar apabila Lunin berkeinginan untuk pindah ke klub yang memberinya kesempatan sebagai kiper nomor satu. Jika Lunin pindah, Real Madrid sudah menyiapkan rencana cadangan. Mereka berencana untuk memanggil kembaliKepa Arrizabalaga, yang menghabiskan musim lalu dengan status pinjaman di Santiago Bernabeu. Kepa memulai sebagai penjaga gawang utama saat Courtois absen, meskipun kemudian kehilangan posisinya kepada Lunin. Namun, ia berhasil meyakinkan manajemen klub tentang nilainya dan dianggap sebagai alternatif yang sempurna untuk Courtois. Baca juga:Carlo Ancelotti Keluhkan Jadwal Padat Real Madrid, Tak Digubris LALIGA Kepa juga menyatakan keinginannya untuk melanjutkan karier di Real Madrid. Musim ini, Kepa sedang dipinjamkan ke Bournemouth, di mana ia menjadi starter di bawah pelatih Andoni Iraola. Kepa memiliki kontrak hingga 2026 di Chelsea, namun tampaknya masa depannya di Stamford Bridge sudah berakhir. The Blues pun akan mempertimbangkan tawaran untuk penjaga gawang internasional Spanyol tersebut, dengan hanya tersisa satu tahun di kontraknya. Ia kemungkinan akan menjadi alternatif yang murah dan dapat diandalkan bagi Courtois, yang meskipun tetap tampil baik, telah absen dalam lima pertandingan akibat cedera dan juga melewatkan pertandingan Copa del Rey. ",https://bola.kompas.com/read/2025/03/27/20503858/real-madrid-bidik-kepa-arrizabalaga-jika-lunin-pergi,Liga Spanyol
300,"Own Goal Udinese, Tottenham, Leverkusen Terbanyak di 5 Liga Top Eropa","Di antara 5 liga top Eropa sepanjang 2024/2025,Udinesemenjadi tim denganown goal, alias gol bunuh diri, paling banyak.Tottenham HotspurdanBayer Leverkusenmenjadi pesaing terdekatnya. Kompetisi lima liga top di Eropa (Premier League, La Liga, Serie A, Bundesliga, Ligue 1) sudah rampung digelar untuk musim 2024/2025. Sejumlah statistik menarik ikut muncul, salah satunya adalah mengenai urusan gol bunuh diri. Menelusuri statistik diStatMuse, jumlah gol bunuh diri paling banyak dari sebuah tim di 5 liga top Eropa musim 2024/2025 adalah 5. Ada Udinese yang mencatatkannya. SCROLL TO CONTINUE WITH CONTENT Dari dataTransfermarkt, kelima gol bunuh diriUdinesediSerie A 2024/2025itu tercatat atas nama Maduka Okoye, Isaak Toure, dan Jaka Bijol yang sama-sama bikin 1 gol bunuh diri. Plus 2 gol bunuh diri dari Lautaro Giannetti. Dengan 5 gol bunuh diri tersebut Udinese mengungguli klub Inggris Tottenham Hotspur dan klub Jerman Bayer Leverkusen. Keduanya kompak mencetak 4 gol bunuh diri. Setelah ketiga tim tersebut, ada 19 tim lain yang sepanjang musim 2024/2025 mencatatkan lebih dari 2 gol bunuh diri. Termasuk di antaranya Brentford, Werder Bremen, dan AC Milan.  Tonton juga Video: Udinese Taklukkan Nyonya Tua Juventus Lewat Skor 1-0 [Gambas:Video 20detik] ",https://sport.detik.com/sepakbola/bola-dunia/d-7937148/own-goal-udinese-tottenham-leverkusen-terbanyak-di-5-liga-top-eropa,Liga Italia
301,Napoli Sowan ke Paus Leo XIV Usai Raih Scudetto,"SkuadNapoliberkunjung keVatikandan bertemuPaus Leo XIVusai meraih Scudetto.Partenopeiingin bekerja sama dengan Takhta Suci untuk program pendidikan. Napoli jadi kampiunLiga Italia 2024/2025. Scott McTominay cs finis di puncak klasemenSerie Adengan 82 poin, unggul satu angka saja dari Inter Milan di bawahnya. Ini menjadi gelar Liga Italia keempat Napoli sepanjang sejarah. Pasukan Antonio Conte merayakan Scudetto dengan parade bus terbuka di Naples yang diikuti ribuan penggemar. SCROLL TO CONTINUE WITH CONTENT Selepas parade, Napoli menyempatkan diri ke Vatikan untuk bertemu pemimpin umat Katolik sedunia yang baru, Paus Leo XIV. Rombongan skuad bersama presiden klub,Aurelio De Laurentiis, disambut di Istana Apostolik Takhta Suci, Selasa (27/5/2025). Napoli tidak hanya sowan bertemu Paus XIV ke Vatikan.Partenopeijuga menyampaikan niat mereka bekerja sama dengan Takhta Suci melalui Departemen Kebudayaan dan Pendidikan dalam sebuah proyek yang mendukung pendidikan anak-anak di negara-negara termiskin. Paus XIV memberi ucapan selamat atas gelar Scudetto yang diraih Napoli. Rohaniwan bernama asli Robert Francis Prevost ini juga berterima kasih atas kunjungan Napoli ke Vatikan. ""Sahabat terkasih, selamat datang! Dan selamat atas kemenangan Anda! Ini adalah perayaan yang luar biasa bagi kota Naples! Dan justru tentang inilah saya ingin merenungkannya bersama Anda,"" kata Paus Leo XIV dalam laman resmi Napoli. La SSC Napoli in udienza da Papa Leone XIVhttps://t.co/lSRiA3XoQF ""Memenangkan kejuaraan adalah tujuan yang dicapai di akhir perjalanan panjang, di mana yang terpenting bukanlah memanfaatkan satu momen, atau penampilan luar biasa seorang juara. Kejuaraan dimenangkan oleh tim, dan ketika saya mengatakan ""tim"" yang saya maksud adalah para pemain, dan pelatih dengan seluruh tim, dan klub."" ""Terima kasih atas kunjungan Anda. Dan selamat sekali lagi! Semoga Tuhan memberkati Anda semua dan keluarga Anda. Salam hangat!"" pungkasnya.",https://sport.detik.com/sepakbola/liga-italia/d-7936578/napoli-sowan-ke-paus-leo-xiv-usai-raih-scudetto,Liga Italia
302,Sesal Balotelli Pulang ke Serie A,"Mario Balotellimengaku menyesal pulang keSerie A.Terpinggirkan di Genoa, Super Mario masih belum gantung sepatu. Mau lanjut ke MLS, katanya. Mario Balotellibergabung keGenoapada musim panas 2024. Sang striker direkrut secara cuma-cuma. Sayangnya, Balotelli gagal torehkan cerita indah. Balotelli cuma bermain enam kali di liga, serta ada ribut-ribut antara dirinya dan pelatih Patrick Vieira. SCROLL TO CONTINUE WITH CONTENT  ""Saya bisa saja berbuat lebih banyak, tetapi saya cukup senang. Saya berterima kasih kepada para penggemar,"" bukanya dilansir dariTribuna. ""Saya telah membuat pilihan yang saya untuk main di klub ini,"" cetusnya.  Mario Balotellimasih belum mau gantung sepatu. Pemain berusia 34 tahun itu mau cari tantangan baru di luar Eropa, khususnya tertarik jajal MLS di Negeri Paman Sam. ""Kecil kemungkinan saya akan main di Italia atau Eropa lagi,"" ungkapnya. ""Saya mau ke AS. Mungkin bermain dua tiga tahun di sana, sebelum saya pensuin,"" tutupnya. Sepanjang kariernya, Balotelli pernah memperkuat klub-klub besar seperti Inter, Manchester City, AC Milan sampai Liverpool. Total, Balotelli pernah memperkuat 11 tim di Tanah Eropa.",https://sport.detik.com/sepakbola/liga-italia/d-7935873/sesal-balotelli-pulang-ke-serie-a,Liga Italia
303,"8 Tim Paling Banyak Kalah di Liga Top Eropa, 1 Tak Degradasi-Lolos UCL","Kedelapan ini tercatat paling sering kalah di lima liga top Eropa sepanjang2024/2025. 7 tim terdegradasi, sedangkan 1 sisanya bukan cuma aman tapi lolos ke Liga Champions. Kompetisi lima liga top di Eropa (Premier League, La Liga,Serie A,Bundesliga,Ligue 1) sudah rampung digelar untuk musim 2024/2025. Dari ajang-ajang itu ada Liverpool yang menjuaraiPremier League, Barcelona berjaya diLaLiga, Napoli merebut titel Scudetto, Bayern Munich menjadi kampiun Bundesliga, sedangkan Paris Saint-Germain menguasai Ligue 1. SCROLL TO CONTINUE WITH CONTENT Di sisi lain, sejumlah tim juga sudahterdegradasi. Salah satu yang menjadi faktor dalam nasib tim-tim tersebut turun kompetisi adalah karena ""keakraban"" dengan hasil negatif. Faktanya, dari delapan tim yang paling sering menelan kekalahan sepanjang musim 2024/2025 di lima liga top Eropa, tujuh di antaranya memang berakhir kena degradasi. Di sisi lain, adaTottenham Hotspursebagai anomali. Spurs, yang menelan 22 kekalahan di Premier League 2024/2024, adalah satu-satunya yang tidak terdegradasi dalam daftar 8 besar walaupun menempati posisi ketujuh. Bukan cuma itu. Tottenham Hotspur kian beda sendiri di antara tim-tim lain yang juga paling banyak kalah karena berhasil memastikan tiket lolos ke UEFA Champions League alias Liga Champions musim depan. ",https://sport.detik.com/sepakbola/bola-dunia/d-7935727/8-tim-paling-banyak-kalah-di-liga-top-eropa-1-tak-degradasi-lolos-ucl,Liga Italia
304,"Poin Barca Terbanyak di 5 Liga Top Eropa, Madrid Setara Liverpool-PSG","Di 5 Liga Top Eropa 2024/2025,Barcelonasang jawara LaLiga berhasil menjadi tim peraih poin terbanyak.Real Madridsang runner-up pun punya poin menonjol, bahkan saat dibandingkan dengan tim-tim di liga top lain. Kompetisi lima liga top di Eropa (Premier League, La Liga, Serie A, Bundesliga, Ligue 1) sudah rampung digelar untuk musim 2024/2025. Dari ajang-ajang itu ada Liverpool yang menjuarai Premier League, Barcelona berjaya di LaLiga, Napoli merebut titel Scudetto, Bayern Munich menjadi kampiun Bundesliga, sedangkan Paris Saint-Germain menguasai Ligue 1. SCROLL TO CONTINUE WITH CONTENT Di antara tim-tim jawara liganya masing-masing, Barca bisa menepuk dada karena punya perolehan poin paling banyak. 88 poin dariBarcelonamenempatkannya sebagai pengoleksi poin terbanyak di lima liga top Eropa. Dalam daftar tersebutReal Madridmenjadi salah satu yang berada di bawahnya dengan raihan 84 poin. Ada Liverpool dan PSG yang mengoleksi poin dalam jumlah yang sama. Bedanya, tentu saja, 84 poin milik Real Madrid tidak membawanya juara liga karena harus puas menjadi runner-up LaLiga di bawah Barcelona. Sedangkan Liverpool dan PSG juara di liganya masing-masing. Ada pula sedikit catatan untuk PSG, yang meraih ke-84 poin tersebut dengan jumlah laga lebih sedikit yakni 34 pertandingan -- Ligue 1 diikuti 18 tim, lebih sedikit dari 20 tim di Inggris, Spanyol, dan Italia. Pada posisi kelima daftar peraih poin terbanyak di lima liga top Eropa ada Bayern Munich, juara Liga Jerman, yang punya 82 poin hasil dari 34 pertandingan Bundesliga. Sedangkan posisi keenam dan ketujuh daftar ini ditempati oleh dua tim yang bersaing ketat di Serie A 2024/2025 yakni Napoli (82 poin) dan Inter Milan (81 poin).",https://sport.detik.com/sepakbola/bola-dunia/d-7935733/poin-barca-terbanyak-di-5-liga-top-eropa-madrid-setara-liverpool-psg,Liga Italia
305,Cuma 1 Tim yang Bisa Tembus 100 Gol di 5 Liga Top Eropa 2024/2025,"Di5 Liga Top Eropa 2024/2025, hanya ada tiga tim yang bikin lebih dari 90 gol. Di antara ketiganya, cuma satu yang bisa tembus 100 gol. Kompetisi lima liga top di Eropa (Premier League, La Liga, Serie A, Bundesliga, Ligue 1) sudah rampung digelar untuk musim 2024/2025. Dari ajang-ajang itu ada Liverpool yang menjuarai Premier League, Barcelona berjaya di LaLiga, Napoli merebut titel Scudetto, Bayern Munich menjadi kampiun Bundesliga, sedangkan Paris Saint-Germain menguasai Ligue 1. SCROLL TO CONTINUE WITH CONTENT Nama-nama itu pula yang ikut menjadi tim-tim terproduktif sepanjang musim 2024/2025. Empat tim juara dilima liga top Eropasekaligus menempati empat posisi teratas jumlah gol paling banyak. Ada Liverpool yang musim ini tercatat bikin 86 gol. Tapi produktivitas itu belum membuat juara Inggris tersebut masuk posisi tiga besar tim tersubur di liga top Eropa. PSG menjadi salah satu dari tiga tim itu setelah mampu bikin lebih dari 90 gol, tepatnya dengan torehan 92 gol. Bayern menjadi yang kedua dengan 99 gol. Di posisi teratas adaBarcelonasebagai tim terproduktif di lima liga top Eropa musim ini dengan 102 gol sepanjangLaLiga 2024/2025. Barca sekaligus menjadi satu-satunya yang tembus 100 gol. ",https://sport.detik.com/sepakbola/bola-dunia/d-7935416/cuma-1-tim-yang-bisa-tembus-100-gol-di-5-liga-top-eropa-2024-2025,Liga Italia
306,Tim Mana yang Paling Jarang Kebobolan di 5 Liga Top Eropa 2024/2025?,"Dari lima liga top Eropa musim ini, rupanya hanya ada dua tim yang gawangnya bobol tidak sampai 30 gol. Tim-tim itu berasal dari Italia dan Spanyol. Kompetisi lima liga top di Eropa (Premier League, La Liga, Serie A, Bundesliga, Ligue 1) sudah rampung digelar untuk musim 2024/2025. Dari ajang-ajang itu ada Liverpool yang menjuarai Premier League, Barcelona berjaya di LaLiga,Napolimerebut titel Scudetto, Bayern Munich menjadi kampiun Bundesliga, sedangkan Paris Saint-Germain menguasai Ligue 1. SCROLL TO CONTINUE WITH CONTENT Di antara tim-tim juara tersebut,Napolirupanya juga tercatat sebagai tim dengan jumlah kebobolan paling sedikit di antara tim-tim lain dalam liga top Eropa musim 2024/2025. Dalam perjalanannya menjuaraiSerie A 2024/2025, gawang Napoli tercatat jebol 27 kali. Cuma ada satu tim lain di lima liga top Eropa yang mendekati jumlah tersebut. Adalah Athletic Club dari Spanyol yang bobol 29 kali di LaLiga 2024/2025. Hanya Napoli dan Athletic yang jumlah kebobolannya masih berkisar di angka 20-an musim ini. Bagaimana dengan tim-tim lain? Atletico Madrid, yang dikenal punya pertahanan solid di bawah arahan pelatih Diego Simeone, bahkan harus rela berada di posisi ketiga. Jumlah kebobolannya adalah 30 kali. Setelah itu ada pula nama-nama seperti Bayern Munich, Arsenal, Inter Milan, Juventus, AS Roma, PSG, dan Lille dalam daftar 10 besar tim lima liga top Eropa yang bobolnya paling minim musim ini. ",https://sport.detik.com/sepakbola/bola-dunia/d-7934872/tim-mana-yang-paling-jarang-kebobolan-di-5-liga-top-eropa-2024-2025,Liga Italia
307,"Presiden Napoli Ucapkan Ini untuk Sang Pelatih, Isyaratkan Pisah dengan Conte?","Presiden Napoli Aurelio De Laurentiis mendoakan kesuksesan karier Antonio Conte ke depannya. Isyaratkan Conte tinggalkan klub kota Naples itu? DilansirdetikSport, De Laurentiis menyampaikan hal tersebut di sela-sela pawai juara Liga Italia 2024/2025 yang dilakukan di penjuru kota Naples. Seluruh penggawa klub, mulai dari para pemain, Conte, staf pelatih, dan De Laurentiis diarak menggunakan bus atap terbuka mengelilingi kota. De Laurentiis dalam pidatonya mengucapkan terima kasih atas jasa Conte mengantarkan Napoli meraih Scudetto, setelah prestasi jeblok musim lalu. Sebab pada musim lalu, Napoli kehilangan gelar Scudetto dan hanya finis di posisi ke-10 serta diwarnai dua kali pergantian pelatih. SCROLL TO CONTINUE WITH CONTENT Kemudian musim ini Napoli merombak tim dan menunjuk Conte sebagai pelatih. Meski sempat terseok-seok di putaran kedua dan kehilangan Khvicha Kvaratshkhelia, Napoli akhirnya mampu menyalip Inter Milan di pekan-pekan terakhir untuk merebut scudetto kedua dalam tiga tahun terakhir. ""Saya harus sentimentil kepada orang ini, karena dialah yang membangkitkan tim yang sedang di ambang kehancuran dan bersama-sama membangunnya lagi,"" ujar De Laurentiis seperti dikutipFootball Italia. ""Jadi saya meminta tepuk tangan dan terima kasih sebanyak-banyaknya untuk dia yang sudah membawa kami memenangi Scudetto kedua dalam tiga tahun terakhir,"" sambungnya. Sayang, karier Conte cuma bertahan semusim karena dia terlibat perselisihan dengan De Laurentiis dan direktur olahraga Giovanni Manna dalam beberapa bulan terakhir. Conte bakal cabut pekan ini untuk kemudian kembali m menangani Juventus musim depan. De Laurentiis pun mendoakan karier Conte bisa lebih baik depannya. ""Saya mendoakan agar Conte tetap sukses dalam karier profesionalnya. Dia pria yang pantas mendapat rasa hormat dan sukses, karena dia berupaya keras setiap harinya. Terima kasih, Antonio!"" Baca selengkapnyadi sini",https://www.detik.com/sumut/sepakbola/d-7934638/presiden-napoli-ucapkan-ini-untuk-sang-pelatih-isyaratkan-pisah-dengan-conte,Liga Italia
308,"Roma Nyaris Lolos ke UCL, Menyesalkah Ranieri Tak Direkrut Lebih Awal?","Sempat terpuruk di awal musim,AS Romabangkit bersamaClaudio Ranieridan finis di posisi kelima. Roma menutup musim dengan selisih satu poin dari empat besar. Ranieri direkrut Roma pada November 2024 untuk menggantikan Ivan Juric. Kala itu, Giallorossi hanya berjarak tiga poin dari zona degradasi. Perlahan tapi pasti, Roma mulai stabil bersama Ranieri. Roma bahkan sempat tidak terkalahkan dalam 19 pertandingan secara beruntun di Serie A sebelum takluk di tangan Atalanta pada pekan ke-36. SCROLL TO CONTINUE WITH CONTENT Sejak pergantian tahun, Roma mengumpulkan 49 poin dari 20 pertandingan, paling banyak di antara tim-tim lainnya di Serie A. Sementara sejak Ranieri datang, I Lupi meraih 53 poin, sama dengan jumlah poin yang didapat Inter Milan dan Napoli di periode yang sama. Pada akhirnya, Paulo Dybala dkk. finis kelima dengan selisih satu angka dari Juventus yang ada di peringkat keempat atau batas akhir zona Liga Champions. Ranieri pun lantas ditanya mungkinkah Roma bisa punya target lebih tinggi andai ia direkrut lebih awal. ""Saya kira kami tidak bisa menargetkan lebih tinggi lagi. Ada perubahan besar, tapi itu bukan evaluasi yang adil,"" ujar Ranieri seperti dilansir Football Italia. ""Saya mengambil alih tim di momen terburuk, ketika moral mereka di titik nadir, mereka kehilangan kepercayaan diri, jadi saya mencoba untuk tetap simpel saja dan mengembalikan rasa percaya diri mereka."" ""Fans mendukung saya, karena mereka tahu saya jarang berbohong atau menjual drama, setidaknya 90 persennya. Mereka bisa mempercayai saya."" ""Kami sempat kalah di awal melawan Como dan Atalanta, tapi kemudian cuma kalah dua kali lagi di sepanjang musim di Serie A. Anak-anak sudah memberikan segalanya dan itulah yang penting buat saya,"" kata Ranieri. ",https://sport.detik.com/sepakbola/liga-italia/d-7933771/roma-nyaris-lolos-ke-ucl-menyesalkah-ranieri-tak-direkrut-lebih-awal,Liga Italia
309,"Inter Milan Tunda Perekrutan Rasmus Hojlund dari MU, Ada Apa? - Bola Liputan6.com","Liputan6.com, JakartaKlub Serie A, Inter Milan mengubah rencana transfer mereka di musim panas ini. Mereka menunda sementara perekrutan Rasmus Hojlund dari Manchester United. Striker Timnas Denmark itu belakangan gencar dikaitkan dengan Inter Milan. Nerazzurri ingin menggunakan sang striker sebagai mesin gol baru mereka di musim depan. Baca Juga Inter sendiri dirumorkan sudah bergerak untuk mendapatkan jasa sang pemain. Sudah ada komunikasi yang terjalin dengan agen sang pemain untuk transfer Hojlund ke San Siro. Advertisement Namun laporan terbaru dariGianluca Di Marziomengklaim bahwa Inter Milan mendadak menghentikan perburuan Hojlund. Mereka dikabarkan menunda proses perekrutan sang pemain. Simak informasi selengkapnya di bawah ini. Menurut laporan tersebut, Inter Milan menunda proses perekrutan Hojlund karena mereka tengah melakukan pergantian pelatih kepala. Simone Inzaghi sudah resmi meninggalkan Inter Milan. Sehingga kubu Nerazzurri sedang mencari penggantinya. Kabarnya sosok Cristian Chivu akan menjadi pelatih baru mereka. Jadi mereka menunggu peresmian Chivu untuk transfer Hojlund. Advertisement Menurut laporan tersebut, Inter akan menunggu keputusan Chivu apakah mereka boleh merekrut Hojlund atau tidak. Pasalnya Hojlund dikabarkan merupakan incaran Inzaghi. Sementara belum tentu Chivu cocok menggunakan pemain dengan karakteristik seperti Hojlund. Jadi mereka akan melanjutkan proses negosiasi dengan MU dan agen Hojlund menunggu keputusan dari Chivu. Jika nantinya Inter Milan batal merekrut Hojlund, sang striker masih bisa berkarir di Italia pada musim depan. Juventus dikabarkan juga tertarik menggunakan jasanya dan siap merekrutnya di musim panas nanti. Sumber: Gianluca Di Marzio Advertisement",https://www.liputan6.com/bola/read/6045227/inter-milan-tunda-perekrutan-rasmus-hojlund-dari-mu-ada-apa,Liga Italia
310,Bintang Liverpool Blak-Blakan Kritik MU atas Perlakuan kepada Scott McTominay - Bola Liputan6.com,"Liputan6.com, JakartaBek kiri Liverpool, Andy Robertson melontarkan kritik pedas kepada Manchester United terkait keputusan mereka melepas Scott McTominay ke Napoli. Dalam pandangan Robertson, mantan rekan satu timnya di timnas Skotlandia itu tidak mendapatkan penghargaan yang layak selama berseragam Setan Merah. Baca Juga McTominay, 28 tahun, dilepas oleh Manchester United ke Napoli pada musim panas lalu dengan nilai transfer £25 juta. Saat itu, pemain jebolan akademi United ini dianggap tidak lagi masuk dalam rencana tim utama. Namun, keputusan tersebut kini tampaknya menjadi blunder besar bagi klub asal Inggris tersebut. Advertisement Bersama Napoli, McTominay tampil gemilang. Ia menjadi pilar penting dalam skuat asuhan Antonio Conte dan membantu klub Italia itu meraih gelar juara Serie A. Tidak hanya itu, gelandang bertipe pekerja keras ini juga mencatatkan 13 gol dalam musim debutnya—prestasi yang membuatnya dielu-elukan sebagai pahlawan baru di kota Naples. Bahkan, ia diganjar penghargaan Pemain Terbaik Serie A musim ini. Robertson, yang mengenal dekat McTominay dari sesi latihan timnas, mengaku bangga dengan pencapaian rekannya itu dan menyayangkan cara Manchester United memperlakukannya. ""Saya rasa dia ke sana (Napoli) dengan misi membuktikan sesuatu,"" ujar Robertson. ""Dia ingin menunjukkan bahwa Manchester United dan orang-orang di Premier League telah salah menilainya. Dan saya pikir dia sudah membuktikannya dengan sangat luar biasa."" Advertisement Menurut Robertson, kegigihan dan mental juara McTominay selama ini kurang diapresiasi di Old Trafford. ""Dia tidak pernah benar-benar mendapatkan kesempatan bermain secara konsisten. Dia masuk-keluar tim, dan saya rasa dia tidak mendapat respek yang pantas."" ""Melihat dia sekarang sukses besar di Italia—dan menutup musim dengan trofi juara—itu sangat pantas buat dia. Scott adalah pemenang. Dia selalu memberi contoh di latihan, menjaga diri, dan membimbing pemain muda. Dia pantas jadi raja di sana,"" tambah Robertson. Sumber: The Sun",https://www.liputan6.com/bola/read/6045223/bintang-liverpool-blak-blakan-kritik-mu-atas-perlakuan-kepada-scott-mctominay,Liga Italia
